driver_name,nationality,year,grid,position,points,laps,milliseconds,fastestLapSpeed,statusId,finished,podium
Nico Hülkenberg,German,2018,7.0,6.0,8.0,56,5745853.0,199.369,1,1,0
Carlos Sainz,Spanish,2018,11.0,7.0,6.0,56,5753637.0,198.75,1,1,0
Sergio Pérez,Mexican,2018,10.0,8.0,4.0,56,5759723.0,198.483,1,1,0
Brendon Hartley,New Zealander,2018,20.0,9.0,2.0,55,,200.547,11,0,0
Marcus Ericsson,Swedish,2018,16.0,10.0,1.0,55,,199.327,11,0,0
Stoffel Vandoorne,Belgian,2018,17.0,11.0,0.0,55,,198.636,11,0,0
Pierre Gasly,French,2018,19.0,12.0,0.0,55,,198.273,11,0,0
Sergey Sirotkin,Russian,2018,14.0,13.0,0.0,55,,199.987,11,0,0
Lance Stroll,Canadian,2018,15.0,14.0,0.0,54,,199.173,12,0,0
Max Verstappen,Dutch,2018,2.0,1.0,25.0,71,5908851.0,195.67,1,1,1
Sebastian Vettel,German,2018,4.0,2.0,18.0,71,5926167.0,194.844,1,1,1
Kimi Räikkönen,Finnish,2018,6.0,3.0,15.0,71,5958765.0,192.874,1,1,1
Lewis Hamilton,British,2018,3.0,4.0,12.0,71,5987589.0,191.933,1,1,0
Valtteri Bottas,Finnish,2018,5.0,5.0,10.0,70,,196.776,11,0,0
Nico Hülkenberg,German,2018,7.0,6.0,8.0,69,,192.15,12,0,0
Charles Leclerc,Monegasque,2018,9.0,7.0,6.0,69,,192.388,12,0,0
Stoffel Vandoorne,Belgian,2018,15.0,8.0,4.0,69,,189.138,12,0,0
Marcus Ericsson,Swedish,2018,10.0,9.0,2.0,69,,187.947,12,0,0
Pierre Gasly,French,2018,20.0,10.0,1.0,69,,187.232,12,0,0
Esteban Ocon,French,2018,11.0,11.0,0.0,69,,187.517,12,0,0
Lance Stroll,Canadian,2018,17.0,12.0,0.0,69,,186.717,12,0,0
Sergey Sirotkin,Russian,2018,19.0,13.0,0.0,69,,187.492,12,0,0
Brendon Hartley,New Zealander,2018,14.0,14.0,0.0,69,,187.952,12,0,0
Kevin Magnussen,Danish,2018,16.0,15.0,0.0,69,,189.246,12,0,0
Romain Grosjean,French,2018,18.0,16.0,0.0,68,,190.419,13,0,0
Lewis Hamilton,British,2018,1.0,1.0,25.0,71,5229066.0,216.065,1,1,1
Max Verstappen,Dutch,2018,5.0,2.0,18.0,71,5230535.0,216.72,1,1,1
Kimi Räikkönen,Finnish,2018,4.0,3.0,15.0,71,5233830.0,216.143,1,1,1
Daniel Ricciardo,Australian,2018,11.0,4.0,12.0,71,5234259.0,217.434,1,1,0
Valtteri Bottas,Finnish,2018,3.0,5.0,10.0,71,5252009.0,219.909,1,1,0
Sebastian Vettel,German,2018,2.0,6.0,8.0,71,5256063.0,219.005,1,1,0
Charles Leclerc,Monegasque,2018,7.0,7.0,6.0,71,5273265.0,215.204,1,1,0
Romain Grosjean,French,2018,8.0,8.0,4.0,71,5280296.0,214.372,1,1,0
Kevin Magnussen,Danish,2018,10.0,9.0,2.0,71,5281923.0,214.835,1,1,0
Sergio Pérez,Mexican,2018,12.0,10.0,1.0,70,,214.046,11,0,0
Brendon Hartley,New Zealander,2018,16.0,11.0,0.0,70,,212.647,11,0,0
Carlos Sainz,Spanish,2018,15.0,12.0,0.0,70,,214.945,11,0,0
Pierre Gasly,French,2018,9.0,13.0,0.0,70,,210.132,11,0,0
Stoffel Vandoorne,Belgian,2018,20.0,14.0,0.0,70,,212.591,11,0,0
Esteban Ocon,French,2018,18.0,15.0,0.0,70,,214.401,11,0,0
Sergey Sirotkin,Russian,2018,14.0,16.0,0.0,69,,208.887,12,0,0
Fernando Alonso,Spanish,2018,17.0,17.0,0.0,69,,213.542,12,0,0
Lance Stroll,Canadian,2018,19.0,18.0,0.0,69,,216.197,12,0,0
Lewis Hamilton,British,2018,1.0,1.0,25.0,55,5980382.0,197.267,1,1,1
Sebastian Vettel,German,2018,3.0,2.0,18.0,55,5982963.0,198.225,1,1,1
Max Verstappen,Dutch,2018,6.0,3.0,15.0,55,5993088.0,196.198,1,1,1
Daniel Ricciardo,Australian,2018,5.0,4.0,12.0,55,5995761.0,197.477,1,1,0
Valtteri Bottas,Finnish,2018,2.0,5.0,10.0,55,6028339.0,198.056,1,1,0
Carlos Sainz,Spanish,2018,11.0,6.0,8.0,55,6052930.0,197.278,1,1,0
Charles Leclerc,Monegasque,2018,8.0,7.0,6.0,55,6071171.0,194.354,1,1,0
Sergio Pérez,Mexican,2018,14.0,8.0,4.0,55,6071657.0,194.467,1,1,0
Romain Grosjean,French,2018,7.0,9.0,2.0,54,,193.753,11,0,0
Kevin Magnussen,Danish,2018,13.0,10.0,1.0,54,,194.456,11,0,0
Fernando Alonso,Spanish,2018,15.0,11.0,0.0,54,,195.271,11,0,0
Brendon Hartley,New Zealander,2018,16.0,12.0,0.0,54,,191.932,11,0,0
Lance Stroll,Canadian,2018,20.0,13.0,0.0,54,,192.192,11,0,0
Stoffel Vandoorne,Belgian,2018,18.0,14.0,0.0,54,,193.652,11,0,0
Sergey Sirotkin,Russian,2018,19.0,15.0,0.0,54,,192.566,11,0,0
Valtteri Bottas,Finnish,2019,2.0,1.0,26.0,58,5127325.0,223.075,1,1,1
Lewis Hamilton,British,2019,1.0,2.0,18.0,58,5148211.0,221.839,1,1,1
Max Verstappen,Dutch,2019,4.0,3.0,15.0,58,5149845.0,221.327,1,1,1
Sebastian Vettel,German,2019,3.0,4.0,12.0,58,5184434.0,217.054,1,1,0
Charles Leclerc,Monegasque,2019,5.0,5.0,10.0,58,5185528.0,219.621,1,1,0
Kevin Magnussen,Danish,2019,7.0,6.0,8.0,58,5214481.0,216.493,1,1,0
Nico Hülkenberg,German,2019,11.0,7.0,6.0,57,,215.851,11,0,0
Kimi Räikkönen,Finnish,2019,9.0,8.0,4.0,57,,216.277,11,0,0
Lance Stroll,Canadian,2019,16.0,9.0,2.0,57,,218.011,11,0,0
Daniil Kvyat,Russian,2019,15.0,10.0,1.0,57,,218.31,11,0,0
Pierre Gasly,French,2019,17.0,11.0,0.0,57,,218.858,11,0,0
Lando Norris,British,2019,8.0,12.0,0.0,57,,215.581,11,0,0
Sergio Pérez,Mexican,2019,10.0,13.0,0.0,57,,215.751,11,0,0
Alexander Albon,Thai,2019,13.0,14.0,0.0,57,,216.478,11,0,0
Antonio Giovinazzi,Italian,2019,14.0,15.0,0.0,57,,215.766,11,0,0
George Russell,British,2019,19.0,16.0,0.0,56,,215.197,12,0,0
Robert Kubica,Polish,2019,20.0,17.0,0.0,55,,213.821,13,0,0
Lewis Hamilton,British,2019,3.0,1.0,25.0,57,5661295.0,208.314,1,1,1
Valtteri Bottas,Finnish,2019,4.0,2.0,18.0,57,5664275.0,206.808,1,1,1
Charles Leclerc,Monegasque,2019,1.0,3.0,16.0,57,5667426.0,208.575,1,1,1
Max Verstappen,Dutch,2019,5.0,4.0,12.0,57,5667703.0,204.417,1,1,0
Sebastian Vettel,German,2019,2.0,5.0,10.0,57,5697363.0,205.313,1,1,0
Lando Norris,British,2019,9.0,6.0,8.0,57,5707049.0,203.422,1,1,0
Kimi Räikkönen,Finnish,2019,8.0,7.0,6.0,57,5708765.0,203.822,1,1,0
Pierre Gasly,French,2019,13.0,8.0,4.0,57,5719389.0,204.46,1,1,0
Alexander Albon,Thai,2019,12.0,9.0,2.0,57,5723992.0,201.372,1,1,0
Sergio Pérez,Mexican,2019,14.0,10.0,1.0,57,5724991.0,202.254,1,1,0
Antonio Giovinazzi,Italian,2019,16.0,11.0,0.0,57,5725894.0,204.575,1,1,0
Daniil Kvyat,Russian,2019,15.0,12.0,0.0,56,,205.228,11,0,0
Kevin Magnussen,Danish,2019,6.0,13.0,0.0,56,,203.178,11,0,0
Lance Stroll,Canadian,2019,18.0,14.0,0.0,56,,200.781,11,0,0
George Russell,British,2019,19.0,15.0,0.0,56,,200.211,11,0,0
Robert Kubica,Polish,2019,20.0,16.0,0.0,55,,199.005,12,0,0
Lewis Hamilton,British,2019,2.0,1.0,25.0,56,5526350.0,204.642,1,1,1
Valtteri Bottas,Finnish,2019,1.0,2.0,18.0,56,5532902.0,206.842,1,1,1
Sebastian Vettel,German,2019,3.0,3.0,15.0,56,5540124.0,206.921,1,1,1
Max Verstappen,Dutch,2019,5.0,4.0,12.0,56,5553977.0,204.108,1,1,0
Charles Leclerc,Monegasque,2019,4.0,5.0,10.0,56,5557626.0,206.869,1,1,0
Pierre Gasly,French,2019,6.0,6.0,9.0,56,5615657.0,207.126,1,1,0
Daniel Ricciardo,Australian,2019,7.0,7.0,6.0,55,,198.957,11,0,0
Sergio Pérez,Mexican,2019,12.0,8.0,4.0,55,,198.816,11,0,0
Kimi Räikkönen,Finnish,2019,13.0,9.0,2.0,55,,200.625,11,0,0
Romain Grosjean,French,2019,10.0,11.0,0.0,55,,202.57,11,0,0
Lance Stroll,Canadian,2019,16.0,12.0,0.0,55,,202.978,11,0,0
Kevin Magnussen,Danish,2019,9.0,13.0,0.0,55,,201.327,11,0,0
Carlos Sainz,Spanish,2019,14.0,14.0,0.0,55,,201.263,11,0,0
Antonio Giovinazzi,Italian,2019,19.0,15.0,0.0,55,,200.142,11,0,0
George Russell,British,2019,17.0,16.0,0.0,54,,201.716,12,0,0
Robert Kubica,Polish,2019,18.0,17.0,0.0,54,,196.684,12,0,0
Lando Norris,British,2019,15.0,18.0,0.0,50,,199.536,4,0,0
Valtteri Bottas,Finnish,2019,1.0,1.0,25.0,51,5512942.0,207.748,1,1,1
Lewis Hamilton,British,2019,2.0,2.0,18.0,51,5514466.0,207.465,1,1,1
Sebastian Vettel,German,2019,3.0,3.0,15.0,51,5524681.0,206.546,1,1,1
Max Verstappen,Dutch,2019,4.0,4.0,12.0,51,5530435.0,206.221,1,1,0
Charles Leclerc,Monegasque,2019,8.0,5.0,11.0,51,5582049.0,209.795,1,1,0
Sergio Pérez,Mexican,2019,5.0,6.0,8.0,51,5589358.0,204.795,1,1,0
Carlos Sainz,Spanish,2019,9.0,7.0,6.0,51,5596768.0,204.247,1,1,0
Lando Norris,British,2019,7.0,8.0,4.0,51,5613210.0,205.047,1,1,0
Lance Stroll,Canadian,2019,13.0,9.0,2.0,51,5616758.0,203.858,1,1,0
Alexander Albon,Thai,2019,11.0,11.0,0.0,50,,204.349,11,0,0
Antonio Giovinazzi,Italian,2019,17.0,12.0,0.0,50,,203.935,11,0,0
Kevin Magnussen,Danish,2019,12.0,13.0,0.0,50,,202.572,11,0,0
Nico Hülkenberg,German,2019,15.0,14.0,0.0,50,,201.204,11,0,0
George Russell,British,2019,16.0,15.0,0.0,49,,201.497,12,0,0
Lewis Hamilton,British,2019,2.0,1.0,26.0,66,5750443.0,213.499,1,1,1
Valtteri Bottas,Finnish,2019,1.0,2.0,18.0,66,5754517.0,212.835,1,1,1
Max Verstappen,Dutch,2019,4.0,3.0,15.0,66,5758122.0,210.081,1,1,1
Sebastian Vettel,German,2019,3.0,4.0,12.0,66,5759610.0,209.947,1,1,0
Charles Leclerc,Monegasque,2019,5.0,5.0,10.0,66,5763804.0,209.469,1,1,0
Pierre Gasly,French,2019,6.0,6.0,8.0,66,5770019.0,208.08,1,1,0
Kevin Magnussen,Danish,2019,8.0,7.0,6.0,66,5778602.0,207.478,1,1,0
Carlos Sainz,Spanish,2019,12.0,8.0,4.0,66,5782785.0,207.249,1,1,0
Daniil Kvyat,Russian,2019,9.0,9.0,2.0,66,5783499.0,207.591,1,1,0
Romain Grosjean,French,2019,7.0,10.0,1.0,66,5785084.0,206.743,1,1,0
Alexander Albon,Thai,2019,11.0,11.0,0.0,66,5785888.0,206.817,1,1,0
Daniel Ricciardo,Australian,2019,13.0,12.0,0.0,66,5787201.0,207.876,1,1,0
Kimi Räikkönen,Finnish,2019,14.0,14.0,0.0,66,5792246.0,205.917,1,1,0
Sergio Pérez,Mexican,2019,15.0,15.0,0.0,66,5797320.0,204.717,1,1,0
Antonio Giovinazzi,Italian,2019,18.0,16.0,0.0,66,5798134.0,204.782,1,1,0
George Russell,British,2019,19.0,17.0,0.0,65,,203.418,11,0,0
Robert Kubica,Polish,2019,17.0,18.0,0.0,65,,201.413,11,0,0
Lewis Hamilton,British,2019,1.0,1.0,25.0,78,6208437.0,157.721,1,1,1
Sebastian Vettel,German,2019,4.0,2.0,18.0,78,6211039.0,157.494,1,1,1
Valtteri Bottas,Finnish,2019,2.0,3.0,15.0,78,6211599.0,159.828,1,1,1
Max Verstappen,Dutch,2019,3.0,4.0,12.0,78,6213974.0,157.593,1,1,0
Pierre Gasly,French,2019,8.0,5.0,11.0,78,6218383.0,161.73,1,1,0
Carlos Sainz,Spanish,2019,9.0,6.0,8.0,78,6261891.0,158.295,1,1,0
Daniil Kvyat,Russian,2019,7.0,7.0,6.0,78,6263011.0,157.471,1,1,0
Alexander Albon,Thai,2019,10.0,8.0,4.0,78,6263637.0,158.89,1,1,0
Daniel Ricciardo,Australian,2019,6.0,9.0,2.0,78,6269331.0,158.701,1,1,0
Romain Grosjean,French,2019,13.0,10.0,1.0,78,6269471.0,156.531,1,1,0
Lando Norris,British,2019,12.0,11.0,0.0,78,6275238.0,157.214,1,1,0
Kevin Magnussen,Danish,2019,5.0,14.0,0.0,77,,156.031,11,0,0
Sergio Pérez,Mexican,2019,16.0,12.0,0.0,77,,156.803,11,0,0
Nico Hülkenberg,German,2019,11.0,13.0,0.0,77,,157.496,11,0,0
George Russell,British,2019,19.0,15.0,0.0,77,,155.938,11,0,0
Lance Stroll,Canadian,2019,17.0,16.0,0.0,77,,157.284,11,0,0
Kimi Räikkönen,Finnish,2019,14.0,17.0,0.0,77,,157.166,11,0,0
Robert Kubica,Polish,2019,20.0,18.0,0.0,77,,155.233,11,0,0
Antonio Giovinazzi,Italian,2019,18.0,19.0,0.0,76,,157.448,12,0,0
Lewis Hamilton,British,2019,2.0,1.0,25.0,70,5347084.0,209.851,1,1,1
Sebastian Vettel,German,2019,1.0,2.0,18.0,70,5350742.0,209.677,1,1,1
Charles Leclerc,Monegasque,2019,3.0,3.0,15.0,70,5351780.0,211.14,1,1,1
Valtteri Bottas,Finnish,2019,6.0,4.0,13.0,70,5398127.0,214.833,1,1,0
Max Verstappen,Dutch,2019,9.0,5.0,10.0,70,5404739.0,209.98,1,1,0
Daniel Ricciardo,Australian,2019,4.0,6.0,8.0,69,,206.37,11,0,0
Nico Hülkenberg,German,2019,7.0,7.0,6.0,69,,206.587,11,0,0
Pierre Gasly,French,2019,5.0,8.0,4.0,69,,206.147,11,0,0
Lance Stroll,Canadian,2019,17.0,9.0,2.0,69,,206.456,11,0,0
Daniil Kvyat,Russian,2019,10.0,10.0,1.0,69,,206.036,11,0,0
Carlos Sainz,Spanish,2019,11.0,11.0,0.0,69,,205.301,11,0,0
Sergio Pérez,Mexican,2019,15.0,12.0,0.0,69,,205.723,11,0,0
Antonio Giovinazzi,Italian,2019,12.0,13.0,0.0,69,,205.586,11,0,0
Romain Grosjean,French,2019,14.0,14.0,0.0,69,,205.909,11,0,0
Kimi Räikkönen,Finnish,2019,16.0,15.0,0.0,69,,208.101,11,0,0
George Russell,British,2019,18.0,16.0,0.0,68,,203.254,12,0,0
Robert Kubica,Polish,2019,19.0,18.0,0.0,67,,203.139,13,0,0
Lewis Hamilton,British,2019,1.0,1.0,25.0,53,5071198.0,226.717,1,1,1
Valtteri Bottas,Finnish,2019,2.0,2.0,18.0,53,5089254.0,224.725,1,1,1
Charles Leclerc,Monegasque,2019,3.0,3.0,15.0,53,5090183.0,224.146,1,1,1
Max Verstappen,Dutch,2019,4.0,4.0,12.0,53,5106103.0,223.351,1,1,0
Sebastian Vettel,German,2019,7.0,5.0,11.0,53,5133994.0,226.775,1,1,0
Carlos Sainz,Spanish,2019,6.0,6.0,8.0,53,5166660.0,222.408,1,1,0
Kimi Räikkönen,Finnish,2019,12.0,7.0,6.0,52,,221.677,11,0,0
Nico Hülkenberg,German,2019,13.0,8.0,4.0,52,,221.497,11,0,0
Lando Norris,British,2019,5.0,9.0,2.0,52,,221.955,11,0,0
Pierre Gasly,French,2019,9.0,10.0,1.0,52,,220.922,11,0,0
Daniel Ricciardo,Australian,2019,8.0,11.0,0.0,52,,221.032,11,0,0
Sergio Pérez,Mexican,2019,14.0,12.0,0.0,52,,221.348,11,0,0
Lance Stroll,Canadian,2019,17.0,13.0,0.0,52,,221.558,11,0,0
Daniil Kvyat,Russian,2019,19.0,14.0,0.0,52,,220.857,11,0,0
Alexander Albon,Thai,2019,11.0,15.0,0.0,52,,221.313,11,0,0
Antonio Giovinazzi,Italian,2019,10.0,16.0,0.0,52,,221.113,11,0,0
Kevin Magnussen,Danish,2019,15.0,17.0,0.0,52,,219.78,11,0,0
Robert Kubica,Polish,2019,18.0,18.0,0.0,51,,217.696,12,0,0
George Russell,British,2019,20.0,19.0,0.0,51,,219.463,12,0,0
Romain Grosjean,French,2019,16.0,20.0,0.0,44,,219.782,31,0,0
Max Verstappen,Dutch,2019,2.0,1.0,26.0,71,4921822.0,230.378,1,1,1
Charles Leclerc,Monegasque,2019,1.0,2.0,18.0,71,4924546.0,228.62,1,1,1
Valtteri Bottas,Finnish,2019,3.0,3.0,15.0,71,4940782.0,226.716,1,1,1
Sebastian Vettel,German,2019,9.0,4.0,12.0,71,4941432.0,229.694,1,1,0
Lewis Hamilton,British,2019,4.0,5.0,10.0,71,4944627.0,228.432,1,1,0
Lando Norris,British,2019,5.0,6.0,8.0,70,,226.274,11,0,0
Pierre Gasly,French,2019,8.0,7.0,6.0,70,,225.974,11,0,0
Carlos Sainz,Spanish,2019,19.0,8.0,4.0,70,,228.207,11,0,0
Kimi Räikkönen,Finnish,2019,6.0,9.0,2.0,70,,224.876,11,0,0
Antonio Giovinazzi,Italian,2019,7.0,10.0,1.0,70,,225.12,11,0,0
Sergio Pérez,Mexican,2019,13.0,11.0,0.0,70,,225.087,11,0,0
Daniel Ricciardo,Australian,2019,12.0,12.0,0.0,70,,228.536,11,0,0
Nico Hülkenberg,German,2019,15.0,13.0,0.0,70,,224.48,11,0,0
Lance Stroll,Canadian,2019,14.0,14.0,0.0,70,,224.35,11,0,0
Alexander Albon,Thai,2019,18.0,15.0,0.0,70,,225.463,11,0,0
Romain Grosjean,French,2019,11.0,16.0,0.0,70,,225.329,11,0,0
Daniil Kvyat,Russian,2019,16.0,17.0,0.0,70,,223.672,11,0,0
Kevin Magnussen,Danish,2019,10.0,19.0,0.0,69,,225.604,12,0,0
Robert Kubica,Polish,2019,17.0,20.0,0.0,68,,219.051,13,0,0
Lewis Hamilton,British,2019,2.0,1.0,26.0,52,4868452.0,242.735,1,1,1
Valtteri Bottas,Finnish,2019,1.0,2.0,18.0,52,4893380.0,242.633,1,1,1
Charles Leclerc,Monegasque,2019,3.0,3.0,15.0,52,4898569.0,237.452,1,1,1
Pierre Gasly,French,2019,5.0,4.0,12.0,52,4903144.0,236.839,1,1,0
Max Verstappen,Dutch,2019,4.0,5.0,10.0,52,4907910.0,237.561,1,1,0
Carlos Sainz,Spanish,2019,13.0,6.0,8.0,52,4922091.0,236.277,1,1,0
Daniel Ricciardo,Australian,2019,7.0,7.0,6.0,52,4922853.0,236.628,1,1,0
Kimi Räikkönen,Finnish,2019,12.0,8.0,4.0,52,4933992.0,235.551,1,1,0
Daniil Kvyat,Russian,2019,17.0,9.0,2.0,52,4935172.0,235.875,1,1,0
Nico Hülkenberg,German,2019,10.0,10.0,1.0,52,4941185.0,235.773,1,1,0
Lando Norris,British,2019,8.0,11.0,0.0,52,4942733.0,236.596,1,1,0
Alexander Albon,Thai,2019,9.0,12.0,0.0,52,4944069.0,233.378,1,1,0
Lance Stroll,Canadian,2019,18.0,13.0,0.0,52,4949538.0,237.248,1,1,0
George Russell,British,2019,19.0,14.0,0.0,51,,233.017,11,0,0
Robert Kubica,Polish,2019,20.0,15.0,0.0,51,,231.754,11,0,0
Sebastian Vettel,German,2019,6.0,16.0,0.0,51,,239.004,11,0,0
Sergio Pérez,Mexican,2019,15.0,17.0,0.0,51,,237.072,11,0,0
Max Verstappen,Dutch,2019,2.0,1.0,26.0,64,6271275.0,214.839,1,1,1
Sebastian Vettel,German,2019,20.0,2.0,18.0,64,6278608.0,214.423,1,1,1
Daniil Kvyat,Russian,2019,14.0,3.0,15.0,64,6279580.0,211.9,1,1,1
Lance Stroll,Canadian,2019,15.0,4.0,12.0,64,6280241.0,211.566,1,1,0
Carlos Sainz,Spanish,2019,7.0,5.0,10.0,64,6280858.0,211.538,1,1,0
Alexander Albon,Thai,2019,16.0,6.0,8.0,64,6281327.0,211.514,1,1,0
Romain Grosjean,French,2019,6.0,7.0,6.0,64,6288113.0,211.797,1,1,0
Kevin Magnussen,Danish,2019,12.0,8.0,4.0,64,6290040.0,212.45,1,1,0
Lewis Hamilton,British,2019,1.0,9.0,2.0,64,6290942.0,208.935,1,1,0
Robert Kubica,Polish,2019,18.0,10.0,1.0,64,6296262.0,208.271,1,1,0
George Russell,British,2019,17.0,11.0,0.0,64,6297679.0,212.51,1,1,0
Kimi Räikkönen,Finnish,2019,5.0,12.0,0.0,64,6313489.0,206.96,1,1,0
Antonio Giovinazzi,Italian,2019,11.0,13.0,0.0,64,6315124.0,207.646,1,1,0
Pierre Gasly,French,2019,4.0,14.0,0.0,61,,212.483,4,0,0
Lewis Hamilton,British,2019,3.0,1.0,25.0,70,5703796.0,200.84,1,1,1
Max Verstappen,Dutch,2019,1.0,2.0,19.0,70,5721592.0,204.552,1,1,1
Sebastian Vettel,German,2019,5.0,3.0,15.0,70,5765229.0,197.673,1,1,1
Charles Leclerc,Monegasque,2019,4.0,4.0,12.0,70,5769046.0,195.937,1,1,0
Carlos Sainz,Spanish,2019,8.0,5.0,10.0,69,,194.706,11,0,0
Pierre Gasly,French,2019,6.0,6.0,8.0,69,,194.602,11,0,0
Kimi Räikkönen,Finnish,2019,10.0,7.0,6.0,69,,195.0,11,0,0
Valtteri Bottas,Finnish,2019,2.0,8.0,4.0,69,,198.807,11,0,0
Lando Norris,British,2019,7.0,9.0,2.0,69,,194.26,11,0,0
Alexander Albon,Thai,2019,12.0,10.0,1.0,69,,195.626,11,0,0
Sergio Pérez,Mexican,2019,16.0,11.0,0.0,69,,192.962,11,0,0
Nico Hülkenberg,German,2019,11.0,12.0,0.0,69,,193.161,11,0,0
Kevin Magnussen,Danish,2019,14.0,13.0,0.0,69,,194.691,11,0,0
Daniel Ricciardo,Australian,2019,20.0,14.0,0.0,69,,195.098,11,0,0
Daniil Kvyat,Russian,2019,13.0,15.0,0.0,68,,192.496,12,0,0
George Russell,British,2019,15.0,16.0,0.0,68,,191.435,12,0,0
Lance Stroll,Canadian,2019,18.0,17.0,0.0,68,,195.67,12,0,0
Antonio Giovinazzi,Italian,2019,17.0,18.0,0.0,68,,189.712,12,0,0
Robert Kubica,Polish,2019,19.0,19.0,0.0,67,,189.026,13,0,0
Charles Leclerc,Monegasque,2019,1.0,1.0,25.0,44,5025710.0,236.39,1,1,1
Lewis Hamilton,British,2019,3.0,2.0,18.0,44,5026691.0,236.577,1,1,1
Valtteri Bottas,Finnish,2019,4.0,3.0,15.0,44,5038295.0,236.832,1,1,1
Sebastian Vettel,German,2019,2.0,4.0,13.0,44,5052132.0,236.957,1,1,0
Alexander Albon,Thai,2019,17.0,5.0,10.0,44,5107035.0,234.537,1,1,0
Sergio Pérez,Mexican,2019,7.0,6.0,8.0,44,5110158.0,231.79,1,1,0
Daniil Kvyat,Russian,2019,19.0,7.0,6.0,44,5115367.0,233.157,1,1,0
Nico Hülkenberg,German,2019,12.0,8.0,4.0,44,5132349.0,232.714,1,1,0
Pierre Gasly,French,2019,13.0,9.0,2.0,44,5134878.0,229.848,1,1,0
Lance Stroll,Canadian,2019,16.0,10.0,1.0,44,5135548.0,232.697,1,1,0
Lando Norris,British,2019,11.0,11.0,0.0,43,,232.774,5,0,0
Kevin Magnussen,Danish,2019,8.0,12.0,0.0,43,,232.012,11,0,0
Romain Grosjean,French,2019,9.0,13.0,0.0,43,,230.744,11,0,0
Daniel Ricciardo,Australian,2019,10.0,14.0,0.0,43,,228.285,11,0,0
George Russell,British,2019,14.0,15.0,0.0,43,,231.622,11,0,0
Kimi Räikkönen,Finnish,2019,6.0,16.0,0.0,43,,231.85,11,0,0
Antonio Giovinazzi,Italian,2019,18.0,18.0,0.0,42,,234.421,3,0,0
Charles Leclerc,Monegasque,2019,1.0,1.0,25.0,53,4526665.0,251.235,1,1,1
Valtteri Bottas,Finnish,2019,3.0,2.0,18.0,53,4527500.0,251.69,1,1,1
Lewis Hamilton,British,2019,2.0,3.0,16.0,53,4561864.0,255.014,1,1,1
Daniel Ricciardo,Australian,2019,5.0,4.0,12.0,53,4572180.0,249.859,1,1,0
Nico Hülkenberg,German,2019,6.0,5.0,10.0,53,4584830.0,249.337,1,1,0
Alexander Albon,Thai,2019,8.0,6.0,8.0,53,4585980.0,250.165,1,1,0
Sergio Pérez,Mexican,2019,18.0,7.0,6.0,53,4600467.0,248.953,1,1,0
Max Verstappen,Dutch,2019,19.0,8.0,4.0,53,4601157.0,250.83,1,1,0
Antonio Giovinazzi,Italian,2019,10.0,9.0,2.0,52,,246.793,11,0,0
Lando Norris,British,2019,16.0,10.0,1.0,52,,248.141,11,0,0
Pierre Gasly,French,2019,17.0,11.0,0.0,52,,248.611,11,0,0
Lance Stroll,Canadian,2019,9.0,12.0,0.0,52,,247.784,11,0,0
Sebastian Vettel,German,2019,4.0,13.0,0.0,52,,251.872,11,0,0
George Russell,British,2019,14.0,14.0,0.0,52,,245.807,11,0,0
Romain Grosjean,French,2019,13.0,16.0,0.0,52,,245.393,11,0,0
Robert Kubica,Polish,2019,15.0,17.0,0.0,51,,245.382,12,0,0
Sebastian Vettel,German,2019,3.0,1.0,25.0,61,7113667.0,173.916,1,1,1
Charles Leclerc,Monegasque,2019,1.0,2.0,18.0,61,7116308.0,174.047,1,1,1
Max Verstappen,Dutch,2019,4.0,3.0,15.0,61,7117488.0,173.298,1,1,1
Lewis Hamilton,British,2019,2.0,4.0,12.0,61,7118275.0,173.73,1,1,0
Valtteri Bottas,Finnish,2019,5.0,5.0,10.0,61,7119786.0,176.046,1,1,0
Alexander Albon,Thai,2019,6.0,6.0,8.0,61,7125330.0,173.159,1,1,0
Lando Norris,British,2019,9.0,7.0,6.0,61,7128436.0,172.412,1,1,0
Pierre Gasly,French,2019,11.0,8.0,4.0,61,7129214.0,172.326,1,1,0
Nico Hülkenberg,German,2019,8.0,9.0,2.0,61,7130385.0,172.333,1,1,0
Antonio Giovinazzi,Italian,2019,10.0,10.0,1.0,61,7141522.0,172.553,1,1,0
Romain Grosjean,French,2019,17.0,11.0,0.0,61,7149103.0,171.507,1,1,0
Carlos Sainz,Spanish,2019,7.0,12.0,0.0,61,7149641.0,172.001,1,1,0
Lance Stroll,Canadian,2019,16.0,13.0,0.0,61,7150086.0,173.76,1,1,0
Daniel Ricciardo,Australian,2019,20.0,14.0,0.0,61,7151327.0,172.088,1,1,0
Daniil Kvyat,Russian,2019,14.0,15.0,0.0,61,7151845.0,174.634,1,1,0
Robert Kubica,Polish,2019,19.0,16.0,0.0,61,7160691.0,170.674,1,1,0
Kevin Magnussen,Danish,2019,13.0,17.0,0.0,61,7200189.0,178.168,1,1,0
Lewis Hamilton,British,2019,2.0,1.0,26.0,53,5618992.0,219.847,1,1,1
Valtteri Bottas,Finnish,2019,4.0,2.0,18.0,53,5622821.0,218.58,1,1,1
Charles Leclerc,Monegasque,2019,1.0,3.0,15.0,53,5624204.0,218.86,1,1,1
Max Verstappen,Dutch,2019,9.0,4.0,12.0,53,5633202.0,217.18,1,1,0
Carlos Sainz,Spanish,2019,5.0,6.0,8.0,53,5664881.0,214.78,1,1,0
